Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Sambis,@SekjcE,,,3,,371,https://twitter.com/SekjcE/status/1605675467679203328,https://twitter.com/SekjcE,"Constituon du Senegal:
""Null ne peut exercer plus de 2 mandats consecutifs.""

Cher présidents africains,
respecter vos paroles et les coups d'Etat diminueront naturellement.","Dec 21, 2022",2022-12-21T21:23:58.000Z
Saliou Séne,@saliousene90,"https://pbs.twimg.com/media/FkiCYmVWAAAc2cP?format=jpg&name=small, https://pbs.twimg.com/media/FkiCYmVWAAAc2cP?format=jpg&name=small",,3,,15,https://twitter.com/saliousene90/status/1605676631644729344,https://twitter.com/saliousene90,,"Dec 21, 2022",2022-12-21T21:28:35.000Z
Alioune Coumba Ndiaye,@alioune_coumba,,,3,,304,https://twitter.com/alioune_coumba/status/1605677311264595968,https://twitter.com/alioune_coumba,Nul ne peut exercer plus de 2 mandats ! Essayez et le reste s'en suivra ......,"Dec 21, 2022",2022-12-21T21:31:17.000Z
SOW Abdourahmane,@basse_catalan,,1,23,,250,https://twitter.com/basse_catalan/status/1605677467967950848,https://twitter.com/basse_catalan,Macky Sall fait attention à toi. T'as pas de leçon de démocratie à donner à qui que ce soit. Dans ton pays on entend toujours les jours de détournements & scandales. Tu protèges tes proches qui veulent nos biens & emprisonne ceux qui dénoncent les scandales. Démissionne fraude bi,"Dec 21, 2022",2022-12-21T21:31:55.000Z
Fari,@Rifa2f,,,23,1,1.5K,https://twitter.com/Rifa2f/status/1605681028609081344,https://twitter.com/Rifa2f,Il suffit d'ouvrir les yeux pour se rendre compte que tout coup d'état constitutionnel se terminera pas un coup d'état militaire. Épargne nous ce scénario please.,"Dec 21, 2022",2022-12-21T21:46:03.000Z
Saliou Séne,@saliousene90,,,,,14,https://twitter.com/saliousene90/status/1605671161257263104,https://twitter.com/saliousene90,Nous resterons aussi solidaire à l’encontre du président Adama Barrow.,"Dec 21, 2022",2022-12-21T21:06:51.000Z
𝓡𝓪𝓬𝓱𝓲𝓭,@Soule81913410,,,,,11,https://twitter.com/Soule81913410/status/1605671239988629504,https://twitter.com/Soule81913410,"Tant que nos dirigeants ne vont pas écouter le cri de leur peuple, il y aura toujours coups d'État c'est la réalité des faits","Dec 21, 2022",2022-12-21T21:07:10.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh9mLCWYBIji1I?format=jpg&name=small, https://pbs.twimg.com/media/Fkh9mLCWYBIji1I?format=jpg&name=small",,,,21,https://twitter.com/SokhnaSadikh/status/1605671368871272457,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:07:40.000Z
Sokhna Sadikh,@SokhnaSadikh,https://pbs.twimg.com/media/Fkh9pIbWYA4mNKw?format=jpg&name=small,,,,32,https://twitter.com/SokhnaSadikh/status/1605671417587957761,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:07:52.000Z
Sokhna Sadikh,@SokhnaSadikh,https://pbs.twimg.com/media/Fkh9q5LWAAIYw4W?format=jpg&name=small,,,,21,https://twitter.com/SokhnaSadikh/status/1605671448353406976,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:07:59.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh9q5LWAAIYw4W?format=jpg&name=small, https://pbs.twimg.com/media/Fkh9q5LWAAIYw4W?format=jpg&name=small",,,,21,https://twitter.com/SokhnaSadikh/status/1605671448353406976,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:07:59.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh9tZaWYBo9wpn?format=jpg&name=small, https://pbs.twimg.com/media/Fkh9tZaWYBo9wpn?format=jpg&name=small",,,,20,https://twitter.com/SokhnaSadikh/status/1605671491080572928,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:08:10.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh9wXdWYBkSfxk?format=jpg&name=small, https://pbs.twimg.com/media/Fkh9wXdWYBkSfxk?format=jpg&name=small",,,,14,https://twitter.com/SokhnaSadikh/status/1605671542146203648,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:08:22.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh9ycrWIAEvGcT?format=jpg&name=small, https://pbs.twimg.com/media/Fkh9ycrWIAEvGcT?format=jpg&name=small",,,,24,https://twitter.com/SokhnaSadikh/status/1605671577382707205,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:08:30.000Z
MÙSTAFA MHD DJUUF,@Moustap81561400,,,2,,117,https://twitter.com/Moustap81561400/status/1605672936437866508,https://twitter.com/Moustap81561400,Je déteste votre politique étrangère...En tant qu'étudiant en développement local.,"Dec 21, 2022",2022-12-21T21:13:54.000Z
Daouda Coulibaly,@Kiing_Dave_,,,2,,228,https://twitter.com/Kiing_Dave_/status/1605674627706937344,https://twitter.com/Kiing_Dave_,mollah ngui diokher audio yi sur son live instant yi mr le persident diapeul gaww,"Dec 21, 2022",2022-12-21T21:20:37.000Z
Zou Yacouba,@ZouYacouba2,,,,1,82,https://twitter.com/ZouYacouba2/status/1605675030456721422,https://twitter.com/ZouYacouba2,C'est pas vous qui êtes allé chasser yaya?,"Dec 21, 2022",2022-12-21T21:22:13.000Z
AMADOU BA PR 2029,@HadjaDi2,"https://pbs.twimg.com/media/FkiCuyXWYAAvCom?format=jpg&name=small, https://pbs.twimg.com/media/FkiCuyXWYAAvCom?format=jpg&name=small",,1,,23,https://twitter.com/HadjaDi2/status/1605677009866219545,https://twitter.com/HadjaDi2,,"Dec 21, 2022",2022-12-21T21:30:05.000Z
