Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Karim bambaa,@Karim_bambaaa,"https://pbs.twimg.com/ext_tw_video_thumb/1772092485692502016/pu/img/WClf6iPDCodRkyPc.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1772092485692502016/pu/img/WClf6iPDCodRkyPc.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1772092485692502016/pu/img/WClf6iPDCodRkyPc.jpg",,26,,3K,https://twitter.com/Karim_bambaaa/status/1772358862835757384,https://twitter.com/Karim_bambaaa,"Yallah Bakhna
Aimé lenn Gaw  x.com/6point9_/statu…",Mar 25,2024-03-25T20:24:16.000Z
Golang,@dgthegeek,"https://pbs.twimg.com/media/GJiu_BBXoAA0W9Y?format=jpg&name=small, https://pbs.twimg.com/media/GJiu_BBXoAA0W9Y?format=jpg&name=small",1,3,1,225,https://twitter.com/dgthegeek/status/1772358877918425241,https://twitter.com/dgthegeek,,Mar 25,2024-03-25T20:24:19.000Z
asietou thiam,@assythia,,1,2,,217,https://twitter.com/assythia/status/1772358895433834679,https://twitter.com/assythia,Merci beaucoup président Ousmane tu as fait tombé le système Merci encore une fois que Dieu te garde,Mar 25,2024-03-25T20:24:24.000Z
Mohamed laye Ndoye,@_Mouha_05,"https://pbs.twimg.com/media/GJivOYFWoAA6UQk?format=jpg&name=small, https://pbs.twimg.com/media/GJivOYFWoAA6UQk?format=jpg&name=small",,24,,1.3K,https://twitter.com/_Mouha_05/status/1772359128242901200,https://twitter.com/_Mouha_05,Yalna sougne borom gueneu deugueureul ande bi,Mar 25,2024-03-25T20:25:19.000Z
Mbaye Babacar Diop,@DiopMba90510464,,,5,,319,https://twitter.com/DiopMba90510464/status/1772359199759929392,https://twitter.com/DiopMba90510464,Merci beaucoup Président Ousmane FAYE de nous avoir donné l'occasion d'élire le Président Bassirou Diomaye Diakhar SONKO,Mar 25,2024-03-25T20:25:36.000Z
𝕯𝖗 𝐌𝐛é𝐠𝐭𝐞,@Benmaryam0_,,,2,,406,https://twitter.com/Benmaryam0_/status/1772358299272290742,https://twitter.com/Benmaryam0_,The King,Mar 25,2024-03-25T20:22:02.000Z
Miss Reddington,@Fabeeloos,,,1,,249,https://twitter.com/Fabeeloos/status/1772358412627476740,https://twitter.com/Fabeeloos,,Mar 25,2024-03-25T20:22:29.000Z
FreeSenegal,@EnakLya,,,1,,131,https://twitter.com/EnakLya/status/1772358433523605880,https://twitter.com/EnakLya,D’accord  inchallah,Mar 25,2024-03-25T20:22:34.000Z
The_Fallën,@BabsMorry,,,1,,438,https://twitter.com/BabsMorry/status/1772358476301275179,https://twitter.com/BabsMorry,L’homme qui n’a jamais perdu sa valeur,Mar 25,2024-03-25T20:22:44.000Z
Dieuwrine,@neexjamono,,,1,,77,https://twitter.com/neexjamono/status/1772358497289527335,https://twitter.com/neexjamono,Sonko yay bandi fal nga ay maire fal president yeee nga askanwi,Mar 25,2024-03-25T20:22:49.000Z
